item_id,order_id,product_id,quantity,unit_price,discount_percent
3941,1300,85,4,2290.94,99
3942,1301,25,2,3779.14,31
3943,1301,139,3,7772.31,82
3944,1301,59,2,1243.65,62
3945,1301,175,2,1171.69,3
3946,1302,42,5,15510.68,68
3947,1302,5,4,1198.16,87
3948,1303,82,1,2740.6,60
3949,1303,47,3,497.81,91
3950,1304,187,5,15169.68,7
3951,1305,87,5,68101.36,100
3952,1306,166,2,2666.16,5
3953,1306,12,3,37578.36,42
3954,1306,178,2,485.22,4
3955,1306,86,4,29410.8,77
3956,1307,53,3,1750.15,92
3957,1307,90,5,17430.69,64
3958,1308,44,3,70908.36,79
3959,1308,122,2,2349.23,42
3960,1309,171,3,5623.35,1
3961,1309,184,1,19452.92,89
3962,1310,34,5,3262.67,8
3963,1311,133,4,4126.14,60
3964,1311,8,5,4278.68,36
3965,1311,70,5,5396.07,8
3966,1311,35,4,3131.28,44
3967,1312,198,3,2694.15,32
3968,1312,124,3,2030.13,85
3969,1313,102,3,68170.84,33
3970,1313,152,4,9297.38,6
3971,1313,76,5,19136.21,26
3972,1314,13,3,1849.34,88
3973,1314,14,1,42582.22,60
3974,1314,150,5,22291.25,79
3975,1314,116,2,3192.27,57
3976,1314,187,5,15169.68,13
3977,1315,196,3,2283.28,30
3978,1316,86,1,29410.8,18
3979,1316,96,5,26794.28,58
3980,1316,68,5,1575.64,65
3981,1316,135,3,802.55,68
3982,1316,55,4,1885.07,79
3983,1317,84,5,529.09,54
3984,1317,120,5,67415.8,67
3985,1317,10,5,3469.21,99
3986,1317,159,2,314.46,97
3987,1317,122,5,2349.23,7
3988,1318,53,3,1750.15,61
3989,1318,82,5,2740.6,89
3990,1318,170,2,13731.85,61
3991,1319,111,3,7723.9,57
3992,1320,187,3,15169.68,48
3993,1320,121,2,1118.51,4
3994,1321,68,5,1575.64,69
3995,1322,71,3,1994.84,22
3996,1322,110,-3,797.25,16
3997,1322,57,2,2504.37,71
3998,1322,10,2,3469.21,75
3999,1323,15,2,17548.6,66
4000,1323,68,-2,1575.64,30
4001,1323,167,5,693.18,13
4002,1323,148,2,3368.6,14
4003,1324,53,4,1750.15,3
4004,1324,13,4,1849.34,20
4005,1324,48,5,17690.82,26
4006,1324,157,2,3574.22,66
4007,1324,51,5,3521.45,6
4008,1325,28,5,702.92,27
4009,1325,113,2,3469.53,18
4010,1325,5,1,1198.16,5
4011,1325,4,1,18013.15,1
4012,1325,76,2,19136.21,29
4013,1326,97,1,4030.37,2
4014,1326,22,1,16162.22,88
4015,1327,171,4,5623.35,59
4016,1327,175,4,1171.69,48
4017,1327,55,1,1885.07,5
4018,1327,21,1,4861.87,65
4019,1327,119,5,35613.06,85
4020,1328,63,4,430.09,91
4021,1328,185,4,1085.28,15
4022,1328,72,1,199.64,70
4023,1328,71,1,1994.84,37
4024,1328,4,2,18013.15,47
4025,1329,195,1,7327.29,36
4026,1329,123,1,2794.3,92
4027,1329,200,2,3212.97,70
4028,1329,19,-3,8561.48,40
4029,1330,83,1,18455.42,75
4030,1330,29,5,4216.76,96
4031,1331,46,4,6493.42,35
4032,1332,118,5,2637.64,82
4033,1332,126,2,52173.6,24
4034,1332,67,3,94052.48,39
4035,1332,130,4,530.75,75
4036,1333,58,1,2469.9,4
4037,1333,134,1,389.01,25
4038,1333,17,1,4055.38,58
4039,1334,106,2,484.23,0
4040,1334,20,3,1317.81,35
4041,1334,8,3,4278.68,95
4042,1334,47,5,497.81,48
4043,1335,23,1,317.81,42
4044,1335,129,1,4097.17,88
4045,1335,64,1,93117.18,55
4046,1335,57,4,2504.37,85
4047,1336,189,4,2811.23,34
4048,1336,3,-1,52845.51,9
4049,1336,173,1,14158.62,82
4050,1336,177,4,3546.32,47
4051,1337,81,1,641.3,90
4052,1337,21,1,4861.87,90
4053,1337,139,2,7772.31,36
4054,1338,93,4,1383.07,69
4055,1339,172,1,16100.85,51
4056,1339,152,5,9297.38,75
4057,1339,149,3,3551.09,98
4058,1340,4,4,18013.15,5
4059,1340,188,5,41686.05,78
4060,1340,1,1,253.9,47
4061,1340,178,5,485.22,97
4062,1340,192,2,7461.34,55
4063,1341,5,5,1198.16,25
4064,1341,149,3,3551.09,70
4065,1341,58,2,2469.9,48
4066,1341,50,5,3979.14,92
4067,1342,140,5,3878.75,79
4068,1342,173,4,14158.62,20
4069,1342,113,4,3469.53,77
4070,1342,24,4,2479.74,100
4071,1342,101,1,24788.51,67
4072,1343,78,-5,40123.29,55
4073,1343,200,5,3212.97,71
4074,1344,94,5,2140.24,15
4075,1344,162,4,91765.85,67
4076,1344,64,4,93117.18,100
4077,1344,3,5,52845.51,9
4078,1344,55,3,1885.07,3
4079,1345,76,5,19136.21,54
4080,1345,133,2,4126.14,46
4081,1345,8,4,4278.68,9
4082,1346,91,4,4806.55,48
4083,1346,49,1,2142.2,88
4084,1346,116,5,3192.27,30
4085,1346,113,2,3469.53,2
4086,1346,68,1,1575.64,16
4087,1347,5,3,1198.16,58
4088,1347,109,5,3878.01,73
4089,1347,74,5,245.13,23
4090,1347,49,4,2142.2,1
4091,1348,16,1,1945.54,70
4092,1348,49,1,2142.2,97
4093,1348,180,5,308.9,47
4094,1349,101,1,24788.51,100
4095,1349,156,4,3615.3,46
4096,1350,78,5,40123.29,40
4097,1350,97,1,4030.37,58
4098,1350,111,4,7723.9,58
4099,1351,95,1,29603.95,85
4100,1351,40,2,6624.33,62
4101,1351,182,3,29049.69,49
4102,1352,84,2,529.09,100
4103,1352,176,1,59597.44,12
4104,1352,140,5,3878.75,86
4105,1352,48,5,17690.82,18
4106,1352,4,-3,18013.15,11
4107,1353,23,5,317.81,51
4108,1353,4,2,18013.15,55
4109,1353,103,3,1452.77,22
4110,1353,182,-2,29049.69,18
4111,1353,48,5,17690.82,61
4112,1354,11,5,763.98,75
4113,1354,96,1,26794.28,57
4114,1354,10,1,3469.21,90
4115,1355,129,3,4097.17,34
4116,1355,82,2,2740.6,13
4117,1355,4,5,18013.15,44
4118,1356,7,3,1545.0,62
4119,1356,138,1,3632.53,40
4120,1356,151,-4,92003.66,99
4121,1357,180,2,308.9,0
4122,1357,33,5,835.93,18
4123,1357,30,2,1221.85,46
4124,1357,184,4,19452.92,0
4125,1357,195,5,7327.29,2
4126,1358,36,1,14186.62,80
4127,1359,12,2,37578.36,90
4128,1359,124,3,2030.13,52
4129,1359,86,3,29410.8,6
4130,1359,5,4,1198.16,21
4131,1360,132,2,14673.24,35
4132,1360,1,4,253.9,22
4133,1361,196,2,2283.28,71
4134,1361,65,5,8962.94,41
4135,1361,162,3,91765.85,0
4136,1361,67,1,94052.48,11
4137,1361,76,4,19136.21,66
4138,1362,71,2,1994.84,20
4139,1362,62,-3,4101.85,91
4140,1362,86,4,29410.8,30
4141,1362,117,1,1769.76,17
4142,1362,87,4,68101.36,9
4143,1363,162,5,91765.85,98
4144,1363,48,3,17690.82,0
4145,1363,163,4,33147.7,8
4146,1363,11,1,763.98,100
4147,1364,65,5,8962.94,82
4148,1364,11,-1,763.98,11
4149,1364,83,1,18455.42,73
4150,1365,65,1,8962.94,78
4151,1365,157,2,3574.22,59
4152,1365,73,1,7599.51,84
4153,1366,129,3,4097.17,23
4154,1367,110,1,797.25,95
4155,1367,171,1,5623.35,95
4156,1367,132,3,14673.24,29
4157,1367,41,4,79285.87,6
4158,1368,57,2,2504.37,25
4159,1368,123,1,2794.3,4
4160,1368,161,4,3019.49,9
4161,1368,82,-4,2740.6,75
4162,1368,27,3,3860.01,87
4163,1369,135,1,802.55,61
4164,1370,74,1,245.13,64
4165,1370,21,5,4861.87,100
4166,1370,97,3,4030.37,71
4167,1371,176,3,59597.44,29
4168,1371,107,2,5474.76,72
4169,1371,105,5,2738.82,59
4170,1372,68,5,1575.64,71
4171,1372,56,5,23622.11,27
4172,1372,49,4,2142.2,44
4173,1372,156,-2,3615.3,76
4174,1373,104,-3,3389.18,60
4175,1373,108,1,3065.18,52
4176,1373,5,1,1198.16,79
4177,1374,145,2,3116.82,60
4178,1374,165,2,2338.31,39
4179,1374,7,5,1545.0,10
4180,1374,88,2,7189.72,98
4181,1374,5,1,1198.16,4
4182,1375,149,3,3551.09,5
4183,1375,15,2,17548.6,45
4184,1375,91,5,4806.55,84
4185,1376,3,4,52845.51,28
4186,1376,76,-2,19136.21,8
4187,1376,78,4,40123.29,37
4188,1376,47,2,497.81,100
4189,1376,193,3,1383.66,56
4190,1377,94,5,2140.24,97
4191,1377,3,2,52845.51,43
4192,1377,126,2,52173.6,53
4193,1378,149,1,3551.09,51
4194,1378,34,3,3262.67,69
4195,1378,194,4,464.22,4
4196,1378,181,4,3357.0,57
4197,1378,133,2,4126.14,75
4198,1379,7,-2,1545.0,91
4199,1379,174,3,7801.61,38
4200,1379,90,5,17430.69,64
4201,1379,166,2,2666.16,70
4202,1379,40,3,6624.33,22
4203,1380,113,2,3469.53,48
4204,1380,97,3,4030.37,51
4205,1380,139,2,7772.31,69
4206,1381,142,3,11700.98,42
4207,1382,21,4,4861.87,56
4208,1383,30,1,1221.85,50
4209,1383,134,-3,389.01,57
4210,1383,8,5,4278.68,42
4211,1384,158,1,1554.87,46
4212,1384,8,4,4278.68,20
4213,1384,102,2,68170.84,72
4214,1385,112,-1,5163.37,76
4215,1385,126,1,52173.6,69
4216,1386,56,3,23622.11,13
4217,1386,156,1,3615.3,63
4218,1386,150,3,22291.25,93
4219,1387,125,5,800.11,13
4220,1388,156,1,3615.3,10
4221,1388,113,1,3469.53,59
4222,1389,164,4,2495.26,12
4223,1389,159,5,314.46,87
4224,1389,147,1,772.56,18
4225,1389,131,3,14500.41,37
4226,1389,45,4,9220.4,87
4227,1390,81,1,641.3,87
4228,1390,42,2,15510.68,21
4229,1390,103,1,1452.77,51
4230,1390,99,5,8134.79,47
4231,1391,20,3,1317.81,34
4232,1391,122,1,2349.23,87
4233,1392,104,1,3389.18,10
4234,1392,155,2,896.22,23
4235,1393,101,3,24788.51,100
4236,1393,123,5,2794.3,45
4237,1393,183,1,1718.29,1
4238,1393,42,2,15510.68,53
4239,1394,59,1,1243.65,40
4240,1395,154,3,1413.98,27
4241,1396,61,3,27642.73,83
4242,1396,8,5,4278.68,33
4243,1397,91,5,4806.55,43
4244,1397,199,1,702.8,56
4245,1397,90,3,17430.69,5
4246,1397,97,4,4030.37,12
4247,1398,170,2,13731.85,16
4248,1398,45,4,9220.4,76
4249,1398,197,5,964.09,6
4250,1398,48,3,17690.82,90
4251,1399,113,3,3469.53,82
4252,1399,128,1,5319.49,29
4253,1399,94,1,2140.24,6
4254,1399,100,1,2050.98,50
4255,1399,5,3,1198.16,86
4256,1400,19,2,8561.48,38
4257,1400,154,1,1413.98,26
4258,1400,95,5,29603.95,15
4259,1400,147,1,772.56,35
4260,1400,137,3,14060.07,16
4261,1401,13,2,1849.34,54
4262,1402,8,5,4278.68,78
4263,1403,75,1,1758.88,9
4264,1403,77,5,1679.18,38
4265,1403,138,5,3632.53,12
4266,1404,34,3,3262.67,78
4267,1404,84,5,529.09,22
4268,1405,63,3,430.09,44
4269,1405,149,2,3551.09,47
4270,1405,66,5,6345.81,43
4271,1405,140,2,3878.75,5
4272,1405,91,3,4806.55,49
4273,1406,7,1,1545.0,7
4274,1407,64,4,93117.18,72
4275,1407,141,5,10789.69,1
4276,1407,13,1,1849.34,50
4277,1407,200,5,3212.97,54
4278,1408,12,1,37578.36,9
4279,1408,1,5,253.9,49
4280,1408,16,4,1945.54,61
4281,1408,188,3,41686.05,5
4282,1408,184,2,19452.92,61
4283,1409,39,3,534.57,88
4284,1409,199,2,702.8,91
4285,1409,133,2,4126.14,84
4286,1409,147,2,772.56,72
4287,1409,188,-3,41686.05,39
4288,1410,135,3,802.55,28
4289,1410,70,1,5396.07,0
4290,1410,176,4,59597.44,62
4291,1410,22,4,16162.22,48
4292,1410,183,2,1718.29,42
4293,1411,190,1,1227.09,27
4294,1411,174,2,7801.61,81
4295,1411,154,3,1413.98,1
4296,1412,82,4,2740.6,27
4297,1413,33,3,835.93,32
4298,1413,129,2,4097.17,50
4299,1413,14,2,42582.22,36
4300,1413,76,1,19136.21,58
4301,1414,162,3,91765.85,23
4302,1414,19,5,8561.48,7
4303,1414,124,2,2030.13,84
4304,1414,194,5,464.22,89
4305,1414,110,2,797.25,28
4306,1415,144,3,382.9,42
4307,1415,173,1,14158.62,8
4308,1416,77,1,1679.18,73
4309,1417,18,4,3084.08,86
4310,1418,83,3,18455.42,31
4311,1419,187,5,15169.68,71
4312,1420,67,5,94052.48,32
4313,1420,133,2,4126.14,1
4314,1420,16,2,1945.54,14
4315,1420,124,-1,2030.13,49
4316,1421,30,4,1221.85,28
4317,1421,178,2,485.22,78
4318,1421,138,1,3632.53,36
4319,1421,90,3,17430.69,58
4320,1422,133,5,4126.14,71
4321,1422,197,5,964.09,57
4322,1422,9,3,26698.69,72
4323,1423,115,1,729.43,21
4324,1423,30,5,1221.85,94
4325,1424,67,4,94052.48,39
4326,1424,144,2,382.9,50
4327,1424,33,1,835.93,29
4328,1424,177,2,3546.32,53
4329,1424,74,2,245.13,1
4330,1425,31,4,1292.25,47
4331,1425,112,3,5163.37,66
4332,1426,125,1,800.11,32
4333,1426,57,4,2504.37,59
4334,1427,25,5,3779.14,16
4335,1428,120,4,67415.8,14
4336,1429,149,3,3551.09,20
4337,1430,80,5,274.27,0
4338,1430,149,2,3551.09,24
4339,1431,46,2,6493.42,12
4340,1431,84,5,529.09,92
4341,1431,178,2,485.22,8
4342,1431,87,3,68101.36,67
4343,1432,111,5,7723.9,73
4344,1433,123,1,2794.3,87
4345,1433,153,3,98307.89,72
4346,1433,89,1,18350.3,55
4347,1433,117,1,1769.76,98
4348,1434,116,5,3192.27,55
4349,1435,82,5,2740.6,47
4350,1435,111,3,7723.9,70
4351,1436,91,1,4806.55,93
4352,1436,117,5,1769.76,40
4353,1436,175,5,1171.69,95
4354,1436,193,4,1383.66,88
4355,1436,103,4,1452.77,21
4356,1437,197,4,964.09,71
4357,1438,115,1,729.43,90
4358,1438,164,1,2495.26,96
4359,1438,78,-3,40123.29,30
4360,1438,45,4,9220.4,68
4361,1438,154,5,1413.98,27
4362,1439,60,5,1918.94,48
4363,1440,118,2,2637.64,65
4364,1440,158,5,1554.87,61
4365,1440,109,2,3878.01,65
4366,1440,103,3,1452.77,42
4367,1440,15,3,17548.6,6
4368,1441,130,5,530.75,17
4369,1442,74,4,245.13,20
4370,1442,62,1,4101.85,6
4371,1443,153,5,98307.89,27
4372,1443,5,5,1198.16,37
4373,1444,47,2,497.81,80
4374,1444,20,2,1317.81,17
4375,1444,162,2,91765.85,7
4376,1444,4,3,18013.15,11
4377,1444,19,3,8561.48,35
4378,1445,101,3,24788.51,83
4379,1445,111,2,7723.9,93
4380,1445,75,2,1758.88,95
4381,1445,113,5,3469.53,95
4382,1446,80,1,274.27,53
4383,1447,113,5,3469.53,77
4384,1447,159,2,314.46,89
4385,1447,97,-1,4030.37,86
4386,1448,107,1,5474.76,16
4387,1448,68,1,1575.64,81
4388,1449,193,1,1383.66,35
4389,1449,151,2,92003.66,28
4390,1450,77,2,1679.18,91
4391,1450,13,4,1849.34,63
4392,1451,132,2,14673.24,89
4393,1451,88,1,7189.72,31
4394,1451,128,3,5319.49,91
4395,1452,64,1,93117.18,99
4396,1452,22,2,16162.22,64
4397,1453,26,4,22441.58,42
4398,1454,179,4,2528.54,32
4399,1455,161,2,3019.49,0
4400,1455,160,1,14389.43,44
4401,1455,50,5,3979.14,29
4402,1455,124,4,2030.13,58
4403,1456,192,3,7461.34,50
4404,1456,99,5,8134.79,12
4405,1456,25,5,3779.14,68
4406,1456,108,2,3065.18,16
4407,1457,144,1,382.9,83
4408,1458,29,5,4216.76,11
4409,1458,37,4,3250.66,87
4410,1459,7,4,1545.0,38
4411,1460,137,5,14060.07,5
4412,1460,47,2,497.81,74
4413,1460,43,5,98247.37,27
4414,1460,104,1,3389.18,100
4415,1461,30,3,1221.85,31
4416,1462,179,3,2528.54,8
4417,1462,118,5,2637.64,49
4418,1462,114,4,12262.14,20
4419,1462,85,2,2290.94,72
4420,1462,12,1,37578.36,25
4421,1463,186,4,4929.38,62
4422,1464,148,5,3368.6,7
4423,1465,118,4,2637.64,71
4424,1465,13,3,1849.34,53
4425,1465,28,4,702.92,58
4426,1466,111,4,7723.9,29
4427,1467,133,2,4126.14,10
4428,1467,88,5,7189.72,65
4429,1467,105,4,2738.82,46
4430,1467,7,3,1545.0,7
4431,1468,2,5,59090.87,36
4432,1468,196,3,2283.28,38
4433,1468,127,1,1797.09,56
4434,1469,147,4,772.56,25
4435,1469,151,3,92003.66,77
4436,1469,116,2,3192.27,91
4437,1469,179,2,2528.54,72
4438,1470,31,3,1292.25,1
4439,1470,161,3,3019.49,82
4440,1470,67,5,94052.48,48
4441,1470,25,2,3779.14,58
4442,1471,189,2,2811.23,21
4443,1471,31,4,1292.25,17
4444,1472,45,1,9220.4,11
4445,1472,164,3,2495.26,18
4446,1472,168,3,2536.06,27
4447,1472,64,4,93117.18,85
4448,1473,127,3,1797.09,83
4449,1473,148,5,3368.6,89
4450,1474,136,3,2848.35,86
4451,1474,64,2,93117.18,12
4452,1474,56,5,23622.11,65
4453,1475,188,5,41686.05,94
4454,1476,127,5,1797.09,87
4455,1476,46,5,6493.42,12
4456,1476,64,5,93117.18,52
4457,1476,101,2,24788.51,81
4458,1477,10,3,3469.21,91
4459,1477,16,1,1945.54,84
4460,1478,88,5,7189.72,87
4461,1478,110,4,797.25,33
4462,1478,72,-2,199.64,25
4463,1478,20,-5,1317.81,43
4464,1478,56,2,23622.11,17
4465,1479,6,4,63491.13,23
4466,1479,188,3,41686.05,85
4467,1479,138,1,3632.53,46
4468,1480,31,2,1292.25,28
4469,1480,144,2,382.9,33
4470,1480,189,2,2811.23,4
4471,1480,94,2,2140.24,9
4472,1480,44,1,70908.36,90
4473,1481,41,5,79285.87,63
4474,1481,150,4,22291.25,3
4475,1481,164,3,2495.26,92
4476,1482,185,3,1085.28,59
4477,1482,143,4,7284.34,88
4478,1482,14,5,42582.22,86
4479,1483,27,4,3860.01,42
4480,1483,133,4,4126.14,51
4481,1483,179,5,2528.54,91
4482,1484,27,3,3860.01,25
4483,1484,169,3,7775.36,30
4484,1484,127,4,1797.09,47
4485,1485,32,4,3754.44,34
4486,1485,80,4,274.27,49
4487,1485,180,5,308.9,99
4488,1485,51,5,3521.45,48
4489,1485,20,1,1317.81,55
4490,1486,146,3,1205.79,16
4491,1486,23,1,317.81,22
4492,1487,96,3,26794.28,47
4493,1487,3,1,52845.51,68
4494,1487,103,1,1452.77,73
4495,1488,177,5,3546.32,39
4496,1488,14,5,42582.22,11
4497,1488,42,3,15510.68,23
4498,1489,48,5,17690.82,18
4499,1489,62,3,4101.85,100
4500,1489,170,3,13731.85,73
4501,1489,114,4,12262.14,50
4502,1490,197,4,964.09,23
4503,1490,39,1,534.57,30
4504,1490,160,1,14389.43,58
4505,1491,191,2,1754.06,30
4506,1491,65,3,8962.94,99
4507,1491,107,5,5474.76,15
4508,1492,189,2,2811.23,49
4509,1492,134,1,389.01,36
4510,1492,94,1,2140.24,85
4511,1493,151,5,92003.66,74
4512,1493,3,2,52845.51,31
4513,1493,16,2,1945.54,53
4514,1494,7,-3,1545.0,99
4515,1495,78,3,40123.29,27
4516,1495,39,1,534.57,57
4517,1495,175,5,1171.69,52
4518,1496,83,4,18455.42,28
4519,1496,17,1,4055.38,87
4520,1497,6,1,63491.13,68
4521,1498,123,4,2794.3,67
4522,1499,100,2,2050.98,18
4523,1499,123,1,2794.3,10
4524,1499,196,3,2283.28,93
4525,1500,104,4,3389.18,11
4526,1500,197,5,964.09,35
4527,1500,57,3,2504.37,20
4528,1500,174,2,7801.61,46
4529,1500,7,3,1545.0,94
4530,1501,60,4,1918.94,64
4531,1501,5,4,1198.16,33
4532,1502,80,4,274.27,6
4533,1502,154,1,1413.98,63
4534,1502,8,2,4278.68,82
4535,1503,45,1,9220.4,88
4536,1503,51,5,3521.45,52
4537,1504,74,2,245.13,28
4538,1504,179,4,2528.54,59
4539,1504,8,4,4278.68,16
4540,1505,125,-4,800.11,51
4541,1505,116,3,3192.27,52
4542,1505,172,2,16100.85,24
4543,1505,40,4,6624.33,0
4544,1505,105,1,2738.82,35
4545,1506,24,1,2479.74,97
4546,1507,16,2,1945.54,56
4547,1507,95,5,29603.95,8
4548,1507,121,1,1118.51,47
4549,1508,82,5,2740.6,84
4550,1508,68,1,1575.64,4
4551,1508,102,1,68170.84,19
4552,1509,151,2,92003.66,93
4553,1509,42,2,15510.68,8
4554,1509,16,3,1945.54,23
4555,1509,63,3,430.09,59
4556,1510,38,1,2266.82,54
4557,1510,69,-1,6749.31,77
4558,1511,182,2,29049.69,73
4559,1511,91,1,4806.55,98
4560,1511,107,2,5474.76,97
4561,1512,30,5,1221.85,80
4562,1512,165,1,2338.31,63
4563,1512,71,2,1994.84,4
4564,1512,40,-2,6624.33,15
4565,1513,15,4,17548.6,79
4566,1513,83,3,18455.42,44
4567,1514,34,5,3262.67,99
4568,1514,109,4,3878.01,22
4569,1515,196,5,2283.28,82
4570,1516,167,5,693.18,92
4571,1516,131,4,14500.41,100
4572,1517,65,3,8962.94,16
4573,1517,154,3,1413.98,78
4574,1518,59,2,1243.65,30
4575,1518,140,2,3878.75,21
4576,1518,137,2,14060.07,81
4577,1519,94,2,2140.24,89
4578,1519,60,5,1918.94,24
4579,1519,6,5,63491.13,77
4580,1519,110,5,797.25,22
4581,1520,167,3,693.18,46
4582,1521,27,2,3860.01,100
4583,1521,143,3,7284.34,28
4584,1521,193,2,1383.66,29
4585,1521,38,4,2266.82,54
4586,1522,159,5,314.46,44
4587,1523,163,4,33147.7,50
4588,1524,116,1,3192.27,70
4589,1525,76,1,19136.21,65
4590,1525,105,2,2738.82,49
4591,1525,79,5,3269.81,63
4592,1525,36,1,14186.62,97
4593,1526,37,2,3250.66,25
4594,1526,25,4,3779.14,4
4595,1526,136,1,2848.35,1
4596,1526,68,4,1575.64,15
4597,1526,118,2,2637.64,50
4598,1527,104,3,3389.18,82
4599,1528,147,2,772.56,71
4600,1528,32,5,3754.44,80
4601,1528,171,2,5623.35,90
4602,1528,103,1,1452.77,63
4603,1528,118,4,2637.64,90
4604,1529,7,5,1545.0,33
4605,1529,199,4,702.8,61
4606,1529,52,2,3961.79,41
4607,1530,193,3,1383.66,16
4608,1530,6,2,63491.13,26
4609,1530,180,2,308.9,88
4610,1530,39,2,534.57,18
4611,1531,147,5,772.56,2
4612,1531,127,1,1797.09,96
4613,1532,165,3,2338.31,32
4614,1532,157,2,3574.22,44
4615,1532,143,5,7284.34,85
4616,1532,46,-5,6493.42,19
4617,1532,15,2,17548.6,22
4618,1533,125,4,800.11,7
4619,1533,90,4,17430.69,23
4620,1533,159,5,314.46,43
4621,1534,195,-3,7327.29,83
4622,1534,40,1,6624.33,49
4623,1535,32,4,3754.44,31
4624,1535,18,1,3084.08,82
4625,1536,119,5,35613.06,7
4626,1537,126,4,52173.6,87
4627,1537,75,4,1758.88,35
4628,1537,79,1,3269.81,30
4629,1538,107,4,5474.76,85
4630,1539,23,2,317.81,71
4631,1539,41,3,79285.87,98
4632,1539,107,1,5474.76,83
4633,1540,10,3,3469.21,19
4634,1540,161,1,3019.49,84
4635,1540,73,1,7599.51,28
4636,1540,29,4,4216.76,22
4637,1540,187,4,15169.68,84
4638,1541,181,5,3357.0,100
4639,1542,91,4,4806.55,29
4640,1542,28,5,702.92,92
4641,1542,130,4,530.75,84
4642,1543,61,4,27642.73,8
4643,1543,84,3,529.09,93
4644,1543,143,3,7284.34,60
4645,1544,160,3,14389.43,40
4646,1545,91,5,4806.55,9
4647,1545,151,2,92003.66,80
4648,1545,19,1,8561.48,47
4649,1546,108,4,3065.18,92
4650,1547,133,1,4126.14,9
4651,1547,79,5,3269.81,98
4652,1547,125,3,800.11,42
4653,1548,117,3,1769.76,2
4654,1548,185,5,1085.28,85
4655,1548,98,1,1260.01,73
4656,1548,21,4,4861.87,75
4657,1549,31,5,1292.25,41
4658,1549,57,4,2504.37,70
4659,1550,104,3,3389.18,23
4660,1550,155,1,896.22,61
4661,1550,30,1,1221.85,17
4662,1550,81,1,641.3,32
4663,1551,63,4,430.09,20
4664,1551,150,1,22291.25,9
4665,1552,90,4,17430.69,12
4666,1552,86,2,29410.8,93
4667,1552,12,1,37578.36,19
4668,1552,185,3,1085.28,9
4669,1552,51,2,3521.45,73
4670,1553,188,4,41686.05,79
4671,1553,196,4,2283.28,59
4672,1554,22,5,16162.22,82
4673,1554,15,4,17548.6,51
4674,1554,67,1,94052.48,72
4675,1554,44,5,70908.36,60
4676,1554,14,2,42582.22,9
4677,1555,194,4,464.22,62
4678,1555,154,4,1413.98,29
4679,1556,21,5,4861.87,98
4680,1557,45,2,9220.4,56
4681,1557,35,4,3131.28,86
4682,1558,151,4,92003.66,43
4683,1559,125,5,800.11,68
4684,1559,106,5,484.23,60
4685,1559,195,5,7327.29,53
4686,1559,143,3,7284.34,30
4687,1559,140,2,3878.75,80
4688,1560,131,3,14500.41,25
4689,1560,147,1,772.56,77
4690,1560,38,1,2266.82,80
4691,1560,5,4,1198.16,42
4692,1560,15,3,17548.6,24
4693,1561,69,5,6749.31,86
4694,1562,46,3,6493.42,23
4695,1562,121,2,1118.51,15
4696,1562,26,2,22441.58,5
4697,1562,85,2,2290.94,15
4698,1562,139,5,7772.31,8
4699,1563,22,1,16162.22,99
4700,1563,101,3,24788.51,62
4701,1563,36,4,14186.62,34
4702,1564,14,5,42582.22,81
4703,1564,17,4,4055.38,36
4704,1564,122,4,2349.23,0
4705,1565,6,1,63491.13,17
4706,1566,146,5,1205.79,59
4707,1566,20,4,1317.81,39
4708,1566,118,3,2637.64,69
4709,1566,56,4,23622.11,63
4710,1567,83,3,18455.42,73
4711,1567,149,-4,3551.09,75
4712,1567,24,4,2479.74,39
4713,1567,169,1,7775.36,53
4714,1568,191,4,1754.06,44
4715,1568,141,4,10789.69,88
4716,1569,137,3,14060.07,42
4717,1570,61,1,27642.73,52
4718,1571,31,3,1292.25,40
4719,1571,12,2,37578.36,60
4720,1572,58,1,2469.9,75
4721,1572,66,4,6345.81,34
4722,1573,109,4,3878.01,78
4723,1573,168,2,2536.06,59
4724,1573,46,4,6493.42,10
4725,1573,31,1,1292.25,81
4726,1573,160,5,14389.43,83
4727,1574,36,2,14186.62,72
4728,1574,160,4,14389.43,28
4729,1574,163,3,33147.7,26
4730,1575,134,3,389.01,75
4731,1576,41,1,79285.87,22
4732,1576,114,3,12262.14,44
4733,1576,168,1,2536.06,20
4734,1576,81,-5,641.3,20
4735,1577,116,4,3192.27,86
4736,1577,59,2,1243.65,54
4737,1577,61,3,27642.73,30
4738,1577,192,1,7461.34,40
4739,1578,153,3,98307.89,67
4740,1578,117,5,1769.76,71
4741,1578,22,5,16162.22,97
4742,1578,69,3,6749.31,78
4743,1578,25,4,3779.14,44
4744,1579,56,4,23622.11,84
4745,1579,104,4,3389.18,31
4746,1579,190,-3,1227.09,42
4747,1580,147,3,772.56,95
4748,1580,194,2,464.22,39
4749,1580,86,3,29410.8,100
4750,1581,142,3,11700.98,78
4751,1582,56,4,23622.11,72
4752,1583,74,5,245.13,31
4753,1583,112,5,5163.37,31
4754,1583,115,3,729.43,35
4755,1583,69,5,6749.31,57
4756,1583,172,-3,16100.85,28
4757,1584,172,3,16100.85,52
4758,1584,83,3,18455.42,2
4759,1584,15,5,17548.6,97
4760,1584,180,5,308.9,21
4761,1584,122,2,2349.23,28
4762,1585,154,5,1413.98,42
4763,1586,47,4,497.81,16
4764,1586,20,5,1317.81,92
4765,1586,174,4,7801.61,92
4766,1586,164,2,2495.26,73
4767,1586,27,5,3860.01,82
