order_id,customer_id,order_date,status,region_code
1080,415.0,2025-07-20 00:44:42,PLACED,692447
1081,323.0,2026-06-03 19:55:04,RETURNED,279708
1082,984.0,2024-10-21 19:21:13,PLACED,922478
1083,471.0,2024-12-22 05:22:27,PLACED,336828
1084,354.0,2026-07-02 22:28:57,SHIPPED,999636
1085,827.0,2025-05-01 18:58:47,CANCELLED,182857
1086,210.0,2025-03-19 12:41:00,SHIPPED,279708
1087,355.0,2024-10-18 23:25:41,CANCELLED,447362
1088,714.0,2024-08-19 04:21:22,PLACED,340927
1089,751.0,2025-09-16 06:11:01,SHIPPED,954814
1090,679.0,2026-04-30 20:34:01,CANCELLED,653815
1091,118.0,2025-04-08 03:29:35,DELIVERED,471658
1092,235.0,2026-02-01 16:49:31,PLACED,933551
1093,418.0,2025-04-30 04:28:32,PLACED,355021
1094,882.0,2026-03-01 02:32:29,DELIVERED,186702
1095,267.0,30-08-2025 12:36:14,PLACED,624139
1096,428.0,2025-05-07 15:25:32,SHIPPED,968286
1097,507.0,2025-11-27 04:41:23,CANCELLED,198042
1098,399.0,2025-01-09 15:03:03,CANCELLED,922478
1099,139.0,2025-05-16 17:49:01,CANCELLED,495490
1100,851.0,2026-05-19 06:42:14,DELIVERED,954814
1101,961.0,2024-11-12 12:27:19,CANCELLED,999636
1102,439.0,2026-02-02 15:32:04,PLACED,279708
1103,726.0,2024-11-05 02:50:33,PLACED,447362
1104,203.0,2025-10-11 16:09:43,RETURNED,933551
1105,885.0,2026-06-06 12:41:39,RETURNED,471658
1106,466.0,30-11-2025 04:41:19,PLACED,896483
1107,734.0,2024-12-26 07:26:18,RETURNED,182857
1108,531.0,2026-01-05 22:36:35,DELIVERED,999636
1109,704.0,2026-06-16 06:16:51,DELIVERED,554987
1110,866.0,2024-10-02 21:36:04,PLACED,184532
1111,308.0,2025-09-12 11:12:32,CANCELLED,198042
1112,888.0,2025-04-16 16:22:14,CANCELLED,693343
1113,333.0,2026-01-21 01:20:51,PLACED,158840
1114,96.0,2026-08-02 02:49:20,SHIPPED,279708
1115,738.0,2025-01-03 18:11:58,SHIPPED,525750
1116,116.0,2026-01-17 17:01:56,CANCELLED,279708
1117,636.0,2024-09-10 04:55:24,DELIVERED,922478
1118,376.0,2024-12-27 05:45:30,SHIPPED,785491
1119,114.0,2025-09-15 07:52:26,DELIVERED,364679
1120,969.0,2025-02-09 16:00:14,RETURNED,186702
1121,945.0,2026-05-11 21:18:43,SHIPPED,491172
1122,416.0,2026-04-24 14:55:06,PLACED,364679
1123,535.0,2026-06-02 14:41:26,RETURNED,554987
1124,344.0,2026-07-22 12:17:30,CANCELLED,279708
1125,560.0,2026-05-24 22:02:01,RETURNED,516176
1126,370.0,2025-07-02 19:25:23,DELIVERED,336828
1127,538.0,2026-01-15 04:39:39,DELIVERED,336828
1128,92.0,2026-06-05 13:25:07,CANCELLED,447362
1129,,2024-09-27 15:52:51,RETURNED,581294
1130,622.0,2025-06-11 06:37:40,SHIPPED,355021
1131,301.0,2026-06-20 12:31:09,SHIPPED,776234
1132,92.0,2025-08-12 06:26:42,DELIVERED,831105
1133,806.0,2024-08-25 04:20:53,PLACED,355021
1134,797.0,2025-10-20 20:55:20,RETURNED,380310
1135,85.0,2025-12-31 03:10:01,RETURNED,599127
1136,687.0,2024-11-11 09:15:40,RETURNED,933551
1137,,2024-09-11 09:34:18,DELIVERED,693343
1138,588.0,2025-09-26 18:45:08,PLACED,968286
1139,659.0,2026-03-12 11:43:08,PLACED,831105
1140,916.0,2025-12-29 00:16:30,RETURNED,767678
1141,336.0,2026-02-01 06:42:40,DELIVERED,896483
1142,766.0,2025-05-26 13:31:08,SHIPPED,693343
1143,872.0,2025-12-22 08:34:46,SHIPPED,182857
1144,330.0,2026-05-06 21:45:13,DELIVERED,776234
1145,837.0,2026-07-19 21:23:35,PLACED,831105
1146,238.0,2024-12-08 02:38:02,DELIVERED,767678
1147,776.0,2026-02-08 14:14:50,CANCELLED,781463
1148,81.0,2025-05-16 19:35:19,RETURNED,693343
1149,492.0,2026-03-01 12:25:36,DELIVERED,199994
1150,196.0,2025-05-29 00:20:22,RETURNED,581294
1151,222.0,2025-02-23 12:33:13,RETURNED,624139
1152,810.0,2024-12-21 15:48:38,DELIVERED,999908
1153,810.0,2024-12-04 01:56:41,CANCELLED,692447
1154,377.0,2025-01-15 07:20:54,PLACED,999908
1155,319.0,2025-12-31 03:26:21,SHIPPED,414546
1156,854.0,2026-05-13 09:46:18,CANCELLED,989053
1157,87.0,2026-03-09 18:05:22,DELIVERED,525750
1158,156.0,2025-07-07 21:25:14,DELIVERED,158840
1159,425.0,2026-01-08 04:51:06,CANCELLED,679549
1160,979.0,2025-08-27 18:10:45,DELIVERED,825916
1161,64.0,2025-03-18 20:05:22,DELIVERED,767678
1162,147.0,2025-01-17 03:40:43,RETURNED,182857
1163,183.0,2026-01-08 13:37:46,SHIPPED,447362
1164,950.0,2025-09-16 12:53:34,RETURNED,516176
1165,803.0,2024-12-12 04:39:02,DELIVERED,525750
1166,370.0,2024-09-11 12:30:14,RETURNED,831105
1167,767.0,2025-01-30 05:09:00,DELIVERED,144618
1168,531.0,2024-09-06 18:10:01,PLACED,144618
1169,531.0,2024-11-25 09:57:29,PLACED,954814
1170,662.0,2026-05-16 15:44:32,RETURNED,922478
1171,604.0,2026-06-17 12:54:50,PLACED,986392
1172,980.0,2025-02-22 17:58:55,RETURNED,524965
1173,825.0,2026-03-09 17:38:29,RETURNED,336828
1174,916.0,2025-11-21 11:19:35,PLACED,186702
1175,855.0,2025-02-07 02:20:17,DELIVERED,279708
1176,902.0,2026-04-02 16:28:53,RETURNED,158840
1177,896.0,03-09-2025 17:06:34,SHIPPED,133223
1178,417.0,2024-08-10 05:23:29,CANCELLED,414546
1179,700.0,2025-04-20 00:22:59,RETURNED,144618
1180,99.0,2025-10-25 06:12:52,DELIVERED,525750
1181,753.0,2025-05-05 19:54:36,CANCELLED,109909
1182,197.0,2024-10-09 00:16:46,RETURNED,516176
1183,780.0,2026-01-06 12:39:51,CANCELLED,133223
1184,947.0,2025-09-14 10:28:29,RETURNED,364679
1185,547.0,2026-01-18 16:00:03,SHIPPED,776234
1186,327.0,2025-06-03 11:43:10,SHIPPED,321686
1187,657.0,2025-10-29 21:03:27,RETURNED,525750
1188,487.0,2025-04-03 08:11:43,CANCELLED,692447
1189,,2024-09-20 00:45:46,SHIPPED,624139
1190,417.0,2026-03-28 05:12:13,RETURNED,693343
1191,713.0,2026-04-03 01:37:28,SHIPPED,340927
1192,279.0,2025-01-16 09:09:09,CANCELLED,896483
1193,319.0,2026-07-15 06:45:09,PLACED,414546
1194,634.0,2024-12-16 07:17:07,CANCELLED,414546
1195,341.0,19-07-2026 22:33:19,PLACED,968286
1196,177.0,2025-09-05 18:05:19,DELIVERED,414546
1197,858.0,2026-07-25 04:02:25,PLACED,693343
1198,358.0,2026-02-28 15:37:52,SHIPPED,836986
1199,227.0,2026-03-02 08:25:50,DELIVERED,198042
1200,190.0,2024-10-25 22:57:03,CANCELLED,599127
1201,156.0,2026-02-04 23:19:33,PLACED,471658
1202,492.0,15-05-2025 05:33:18,DELIVERED,182857
1203,871.0,2025-11-29 19:23:21,RETURNED,922478
1204,220.0,2026-05-06 17:43:21,DELIVERED,340927
1205,244.0,2025-11-15 13:11:18,DELIVERED,986392
1206,737.0,2025-09-15 14:34:23,RETURNED,624139
1207,,2026-03-28 21:25:05,SHIPPED,198042
1208,392.0,17-01-2025 08:59:08,CANCELLED,133223
1209,364.0,2025-02-21 13:12:24,RETURNED,447362
1210,987.0,2025-10-08 02:17:54,PLACED,836986
1211,625.0,2026-03-22 05:38:04,DELIVERED,198042
1212,503.0,2026-02-10 04:17:20,SHIPPED,836986
1213,,2024-11-30 21:28:47,CANCELLED,896483
1214,756.0,2025-01-25 11:18:25,DELIVERED,767678
1215,768.0,2026-01-21 17:44:51,CANCELLED,554987
1216,210.0,2025-05-05 11:40:03,PLACED,109909
1217,58.0,2026-05-30 05:13:36,SHIPPED,679549
1218,972.0,2024-10-16 15:23:41,SHIPPED,414546
1219,667.0,2024-12-19 19:03:22,PLACED,109909
1220,283.0,22-12-2024 08:40:13,DELIVERED,336828
1221,838.0,2026-05-01 03:11:32,SHIPPED,355021
1222,867.0,2024-12-25 03:50:58,SHIPPED,133223
1223,627.0,2025-08-02 12:22:51,RETURNED,653815
1224,875.0,2026-01-24 01:44:28,PLACED,693343
1225,113.0,2025-11-25 05:38:02,SHIPPED,497687
1226,126.0,2024-08-24 13:50:21,DELIVERED,144618
1227,747.0,2024-12-06 05:03:34,PLACED,158840
1228,212.0,2024-12-17 00:47:59,CANCELLED,158840
1229,84.0,24-05-2025 03:43:35,SHIPPED,986392
1230,771.0,27-10-2025 04:53:34,SHIPPED,447362
1231,915.0,2024-09-28 22:29:03,CANCELLED,954814
1232,373.0,2024-09-30 19:58:15,SHIPPED,471658
1233,879.0,2025-02-04 08:31:14,SHIPPED,624139
1234,,2026-06-04 07:17:50,RETURNED,692447
1235,774.0,2026-07-19 01:10:48,SHIPPED,922478
1236,661.0,2024-10-21 10:05:56,RETURNED,471658
1237,215.0,2025-08-29 00:04:36,RETURNED,581294
1238,3.0,22-01-2026 02:08:11,PLACED,692447
1239,771.0,2026-03-22 10:11:19,DELIVERED,355021
1240,766.0,2025-10-23 21:30:01,RETURNED,524965
1241,453.0,2025-05-12 05:34:24,RETURNED,624139
1242,186.0,2024-08-24 08:01:46,PLACED,144618
1243,599.0,2026-04-04 23:44:26,DELIVERED,516176
1244,901.0,2026-02-17 21:12:45,SHIPPED,679549
1245,949.0,2025-11-22 23:35:56,RETURNED,158840
1246,321.0,2024-09-10 03:40:38,CANCELLED,692447
1247,501.0,2025-02-06 14:40:38,SHIPPED,497687
1248,956.0,2024-10-09 06:24:18,RETURNED,581294
1249,451.0,2024-11-21 09:28:01,RETURNED,825916
1250,156.0,2025-11-10 11:50:59,SHIPPED,776234
1251,278.0,2024-08-19 01:28:09,RETURNED,968286
1252,987.0,2026-07-16 02:37:15,SHIPPED,144618
1253,792.0,2026-07-09 17:20:30,DELIVERED,599127
1254,24.0,2024-10-25 21:07:53,RETURNED,986392
1255,121.0,2026-01-28 22:21:08,PLACED,414546
1256,281.0,2025-04-13 09:20:15,CANCELLED,198042
1257,414.0,2026-01-07 23:37:21,SHIPPED,182857
1258,645.0,2025-01-03 23:51:14,PLACED,831105
1259,217.0,2025-07-26 03:26:09,RETURNED,109909
1260,586.0,2025-09-24 08:29:08,CANCELLED,581294
1261,685.0,2025-06-29 18:33:42,RETURNED,182857
1262,,2024-12-06 09:01:05,SHIPPED,158840
1263,819.0,2025-04-08 13:02:26,RETURNED,554987
1264,293.0,2024-11-30 01:42:05,PLACED,279708
1265,376.0,2024-09-19 00:25:50,RETURNED,321686
1266,361.0,2025-12-27 17:22:55,PLACED,516176
1267,411.0,2025-11-10 13:37:43,CANCELLED,693343
1268,283.0,2024-11-07 02:32:56,SHIPPED,554987
1269,100.0,2026-04-03 19:02:07,RETURNED,364679
1270,585.0,2024-10-23 07:21:24,CANCELLED,836986
1271,180.0,13-03-2025 23:07:29,CANCELLED,133223
1272,951.0,2025-08-17 20:57:50,PLACED,199994
1273,285.0,2026-04-12 05:40:23,RETURNED,495490
1274,529.0,2024-11-20 19:25:53,SHIPPED,158840
1275,539.0,2026-06-06 12:31:17,CANCELLED,896483
1276,383.0,26-08-2024 17:37:11,RETURNED,340927
1277,369.0,2025-06-17 05:10:53,RETURNED,182857
1278,310.0,2024-11-24 20:34:56,CANCELLED,525750
1279,344.0,2025-11-30 22:23:08,DELIVERED,158840
1280,251.0,2025-01-21 04:56:41,SHIPPED,516176
1281,76.0,2026-05-13 06:52:50,DELIVERED,554987
1282,365.0,17-05-2025 05:59:30,RETURNED,497687
1283,36.0,2026-05-17 02:38:14,DELIVERED,831105
1284,862.0,2026-04-02 05:31:02,PLACED,653815
1285,468.0,2024-10-30 07:32:34,PLACED,624139
1286,129.0,2024-12-11 01:28:34,RETURNED,491172
1287,709.0,2024-10-28 15:41:36,RETURNED,364679
1288,964.0,2024-10-22 12:26:21,CANCELLED,447362
1289,85.0,2026-07-08 10:20:06,SHIPPED,199994
1290,343.0,2025-04-27 04:59:55,DELIVERED,497687
1291,49.0,2025-11-01 22:56:53,DELIVERED,182857
1292,729.0,2024-11-03 15:43:13,SHIPPED,495490
1293,79.0,2026-06-14 16:02:39,RETURNED,968286
1294,111.0,2026-06-12 03:37:49,DELIVERED,279708
1295,148.0,2026-05-25 09:50:25,CANCELLED,624139
1296,570.0,2025-10-24 18:45:49,DELIVERED,776234
1297,721.0,2024-12-17 06:38:48,DELIVERED,999636
1298,89.0,2025-08-31 16:58:48,CANCELLED,321686
1299,405.0,2025-10-21 04:56:55,SHIPPED,497687
1300,14.0,2025-12-18 12:20:48,RETURNED,186702
1301,92.0,26-11-2024 22:26:01,CANCELLED,355021
1302,788.0,2025-12-09 15:09:53,DELIVERED,186702
1303,509.0,2025-03-17 11:43:09,RETURNED,158840
1304,749.0,2026-03-29 09:57:43,DELIVERED,785491
1305,46.0,2025-04-20 16:34:43,RETURNED,896483
1306,935.0,2024-10-24 02:46:06,CANCELLED,340927
1307,870.0,2026-06-09 11:49:44,SHIPPED,693343
1308,815.0,2025-12-05 14:00:39,PLACED,340927
1309,462.0,2026-06-21 15:41:04,SHIPPED,679549
1310,340.0,2026-03-24 09:59:30,SHIPPED,182857
1311,892.0,2026-01-10 19:08:07,SHIPPED,109909
1312,140.0,2024-10-03 23:43:16,CANCELLED,781463
1313,753.0,2024-08-10 19:02:42,RETURNED,776234
1314,930.0,2026-06-21 19:25:14,PLACED,692447
1315,303.0,2024-11-25 18:47:05,CANCELLED,922478
1316,509.0,2025-12-01 06:58:03,PLACED,516176
1317,285.0,2025-03-31 03:25:21,SHIPPED,158840
1318,615.0,2025-05-21 12:39:08,RETURNED,495490
1319,193.0,2026-01-18 03:05:43,PLACED,933551
1320,183.0,2026-03-06 00:39:54,DELIVERED,414546
1321,85.0,2025-07-24 16:29:18,DELIVERED,516176
1322,994.0,2024-09-27 08:57:30,RETURNED,471658
1323,493.0,2025-10-05 07:18:43,CANCELLED,524965
1324,422.0,2026-07-11 03:50:13,RETURNED,447362
1325,536.0,2025-02-28 14:57:29,RETURNED,184532
1326,890.0,2024-10-14 06:31:18,RETURNED,380310
1327,774.0,2026-08-05 20:42:27,SHIPPED,922478
1328,963.0,2024-12-20 01:20:47,CANCELLED,679549
1329,40.0,2025-05-17 10:47:17,PLACED,831105
1330,929.0,2025-03-30 10:56:20,RETURNED,184532
1331,453.0,2025-06-14 19:16:06,SHIPPED,471658
1332,108.0,2025-12-28 17:34:09,RETURNED,109909
1333,607.0,2025-06-07 13:55:17,RETURNED,199994
1334,693.0,2026-03-11 20:08:13,SHIPPED,776234
1335,206.0,2025-04-09 18:59:56,SHIPPED,999636
1336,44.0,2026-03-18 03:35:52,PLACED,133223
1337,19.0,2025-11-29 21:39:34,SHIPPED,447362
1338,675.0,2025-02-04 19:59:28,PLACED,692447
1339,807.0,2025-06-11 00:35:15,PLACED,989053
1340,605.0,2025-08-07 07:48:24,CANCELLED,896483
1341,792.0,03-09-2025 02:39:31,CANCELLED,524965
1342,484.0,2025-09-02 03:56:03,RETURNED,831105
1343,229.0,2026-04-01 05:18:43,RETURNED,364679
1344,939.0,2025-05-17 03:56:54,PLACED,516176
1345,46.0,2025-10-07 14:01:44,RETURNED,184532
1346,,2025-06-13 08:21:28,RETURNED,986392
1347,325.0,2025-10-05 07:54:01,DELIVERED,896483
1348,279.0,2025-12-28 18:56:19,DELIVERED,414546
1349,590.0,2026-02-06 19:23:42,RETURNED,831105
1350,542.0,2026-01-04 19:08:33,CANCELLED,524965
1351,552.0,2025-01-28 00:08:24,RETURNED,364679
1352,49.0,2024-08-11 07:05:42,DELIVERED,355021
1353,692.0,2026-08-05 05:31:08,CANCELLED,109909
1354,528.0,2024-08-21 17:35:42,PLACED,186702
1355,701.0,2025-09-21 02:00:04,PLACED,109909
1356,323.0,2026-07-09 17:18:29,DELIVERED,781463
1357,126.0,2026-06-12 21:41:48,PLACED,109909
1358,156.0,2024-09-21 17:19:48,DELIVERED,279708
1359,399.0,2025-04-21 09:26:28,RETURNED,968286
1360,25.0,2026-04-21 04:45:06,CANCELLED,198042
1361,671.0,2026-05-04 08:41:15,RETURNED,158840
1362,709.0,2026-03-30 11:20:46,SHIPPED,321686
1363,501.0,2025-03-12 11:20:22,DELIVERED,825916
1364,593.0,2024-11-22 11:50:44,CANCELLED,999636
1365,775.0,2026-04-24 12:42:29,CANCELLED,986392
1366,309.0,2026-07-20 02:19:22,PLACED,158840
1367,317.0,2026-06-07 02:19:03,PLACED,968286
1368,614.0,2025-02-02 08:11:46,PLACED,198042
1369,652.0,2026-04-05 21:49:21,SHIPPED,999636
1370,130.0,2024-09-19 00:15:29,SHIPPED,999908
1371,,2024-11-17 20:42:52,CANCELLED,896483
1372,178.0,2026-07-12 23:04:54,RETURNED,279708
1373,717.0,2026-01-05 10:23:13,PLACED,199994
1374,432.0,2025-05-11 22:18:33,DELIVERED,817269
1375,187.0,2024-08-28 10:44:56,DELIVERED,516176
1376,896.0,2026-07-15 01:14:34,CANCELLED,999636
1377,355.0,2025-05-07 17:02:15,DELIVERED,933551
1378,269.0,2026-01-03 13:29:13,RETURNED,355021
1379,546.0,2025-12-06 07:48:57,CANCELLED,999908
1380,280.0,2024-10-02 02:09:12,DELIVERED,336828
1381,865.0,2026-04-12 22:23:41,RETURNED,989053
1382,646.0,2026-05-07 01:37:57,SHIPPED,340927
1383,485.0,2024-08-31 06:02:59,SHIPPED,767678
1384,879.0,2025-05-03 00:08:03,SHIPPED,817269
1385,78.0,2024-10-05 21:43:13,SHIPPED,968286
1386,598.0,2024-10-04 11:55:11,SHIPPED,414546
1387,62.0,2025-09-28 23:29:38,SHIPPED,817269
1388,178.0,2026-03-26 14:26:35,RETURNED,896483
1389,869.0,2024-11-26 13:37:06,SHIPPED,825916
1390,69.0,2024-12-20 11:01:37,PLACED,491172
1391,752.0,2026-02-03 08:32:56,PLACED,999636
1392,715.0,2026-02-06 16:18:11,CANCELLED,776234
1393,292.0,2026-01-01 11:44:07,PLACED,321686
1394,468.0,2025-03-15 23:40:23,RETURNED,471658
1395,,2025-06-05 19:27:45,CANCELLED,133223
1396,,2025-04-12 14:52:41,RETURNED,999908
1397,920.0,2026-03-02 23:55:24,CANCELLED,624139
1398,113.0,2025-12-30 01:35:06,DELIVERED,767678
1399,629.0,2025-03-06 16:20:44,SHIPPED,321686
1400,659.0,2024-12-01 01:47:24,RETURNED,989053
1401,96.0,2026-05-14 20:52:19,CANCELLED,414546
1402,,2024-09-01 15:56:41,RETURNED,525750
1403,75.0,2026-02-08 21:21:00,PLACED,836986
1404,441.0,2025-08-11 20:22:54,CANCELLED,158840
1405,396.0,2024-08-17 03:22:23,RETURNED,471658
1406,243.0,2026-04-09 10:59:44,RETURNED,896483
1407,928.0,2025-12-18 20:35:26,CANCELLED,999636
1408,323.0,11-05-2026 02:02:52,SHIPPED,599127
1409,653.0,2025-09-18 00:02:37,PLACED,199994
1410,401.0,2026-04-07 03:33:48,RETURNED,599127
1411,29.0,2026-06-11 14:56:55,DELIVERED,199994
1412,584.0,2025-08-10 19:26:05,PLACED,364679
1413,115.0,2026-01-09 08:52:52,SHIPPED,198042
1414,806.0,2025-06-14 16:25:54,RETURNED,182857
1415,107.0,2024-12-01 17:48:05,DELIVERED,133223
1416,349.0,2026-07-21 01:09:41,RETURNED,968286
1417,841.0,2025-08-25 03:33:14,SHIPPED,186702
1418,563.0,2026-07-24 13:22:56,DELIVERED,817269
1419,808.0,2024-11-08 14:37:33,DELIVERED,158840
1420,727.0,2025-01-10 23:09:00,RETURNED,781463
1421,173.0,2025-11-04 09:37:34,DELIVERED,355021
1422,930.0,2025-01-16 02:36:36,CANCELLED,495490
1423,667.0,2024-12-21 09:16:44,SHIPPED,497687
1424,910.0,2026-02-05 03:17:14,DELIVERED,133223
1425,550.0,2025-09-21 18:07:37,CANCELLED,989053
1426,47.0,2026-04-16 01:21:22,CANCELLED,355021
1427,38.0,2026-03-28 16:21:56,RETURNED,525750
1428,136.0,2025-07-17 09:14:41,RETURNED,999636
1429,105.0,2025-03-25 23:32:19,SHIPPED,182857
1430,694.0,2025-11-21 02:10:12,DELIVERED,817269
1431,183.0,2026-04-05 11:51:44,RETURNED,495490
1432,398.0,2024-12-07 14:28:10,CANCELLED,831105
1433,297.0,2026-03-19 00:36:22,SHIPPED,340927
1434,886.0,2025-11-24 13:33:22,SHIPPED,158840
1435,403.0,2024-12-29 10:46:16,PLACED,355021
1436,292.0,2024-10-27 09:16:49,CANCELLED,767678
1437,942.0,2024-10-05 00:57:02,SHIPPED,922478
1438,789.0,2025-10-23 19:41:18,RETURNED,279708
1439,532.0,2026-04-19 15:11:43,DELIVERED,767678
1440,196.0,2024-08-29 16:35:13,DELIVERED,968286
1441,714.0,03-03-2025 08:21:52,RETURNED,624139
1442,635.0,2025-09-08 19:21:24,PLACED,524965
1443,330.0,2024-09-25 21:59:32,PLACED,199994
1444,542.0,2025-10-19 09:06:25,SHIPPED,380310
1445,891.0,2026-02-12 19:49:07,SHIPPED,968286
1446,114.0,23-03-2025 00:11:36,CANCELLED,922478
1447,357.0,2025-09-16 04:50:11,PLACED,679549
1448,77.0,2025-11-18 12:46:36,DELIVERED,968286
1449,217.0,2024-09-01 20:17:13,DELIVERED,133223
1450,258.0,2025-02-21 19:46:20,RETURNED,186702
1451,154.0,2026-07-23 15:14:15,DELIVERED,896483
1452,252.0,2025-09-25 18:35:40,PLACED,497687
1453,967.0,2025-09-25 00:03:18,PLACED,896483
1454,315.0,2026-03-09 10:42:20,RETURNED,831105
1455,139.0,2024-09-11 13:41:55,RETURNED,624139
1456,984.0,2025-03-26 23:55:07,RETURNED,355021
1457,680.0,2026-06-29 09:59:50,DELIVERED,896483
1458,151.0,2024-08-15 09:29:35,DELIVERED,999636
1459,961.0,2025-04-26 17:26:58,RETURNED,767678
1460,825.0,2025-03-03 11:47:15,CANCELLED,516176
1461,497.0,2025-05-27 00:47:02,CANCELLED,776234
1462,894.0,2024-12-29 13:27:20,DELIVERED,599127
1463,457.0,2026-02-09 09:47:09,SHIPPED,692447
1464,387.0,2026-01-21 07:15:50,DELIVERED,497687
1465,697.0,2026-07-21 13:55:54,RETURNED,624139
1466,87.0,2026-01-04 11:29:23,CANCELLED,933551
1467,540.0,2024-10-19 08:03:52,PLACED,692447
1468,427.0,2025-06-02 17:12:01,DELIVERED,414546
1469,375.0,2026-02-01 19:37:01,DELIVERED,999908
1470,53.0,21-10-2024 23:34:55,DELIVERED,653815
1471,440.0,2026-03-22 01:27:03,DELIVERED,554987
1472,783.0,2024-11-26 21:50:54,CANCELLED,989053
1473,672.0,2025-10-12 02:55:38,CANCELLED,825916
1474,,2025-05-15 07:50:51,DELIVERED,340927
1475,809.0,11-10-2025 12:35:55,RETURNED,836986
1476,341.0,2026-04-23 14:10:41,CANCELLED,497687
1477,24.0,2025-03-09 03:04:54,SHIPPED,355021
1478,40.0,27-11-2024 21:32:10,PLACED,525750
1479,760.0,2025-07-13 11:48:14,SHIPPED,693343
1480,712.0,2026-05-17 19:49:02,DELIVERED,340927
1481,100.0,2024-10-16 08:22:43,PLACED,336828
1482,901.0,2026-01-16 00:35:28,SHIPPED,524965
1483,110.0,2026-05-17 05:45:38,PLACED,182857
1484,383.0,2026-03-22 01:07:49,PLACED,158840
1485,487.0,2025-11-30 02:19:18,RETURNED,380310
1486,550.0,2026-02-21 19:31:53,PLACED,825916
1487,720.0,2024-12-04 20:14:49,CANCELLED,836986
1488,822.0,2026-07-14 03:24:05,PLACED,182857
1489,303.0,2025-08-21 08:23:08,DELIVERED,776234
1490,594.0,2026-01-23 12:25:42,SHIPPED,516176
1491,742.0,2025-11-28 00:47:27,CANCELLED,785491
1492,661.0,2026-06-19 17:08:41,SHIPPED,817269
1493,348.0,2025-04-15 14:22:37,DELIVERED,679549
1494,130.0,2026-03-05 21:15:35,SHIPPED,525750
1495,966.0,2025-04-13 20:23:47,RETURNED,692447
1496,58.0,29-04-2025 09:44:29,PLACED,471658
1497,332.0,2026-04-26 10:59:50,DELIVERED,999908
1498,816.0,2025-06-19 23:12:19,CANCELLED,599127
1499,526.0,2026-05-21 19:49:15,RETURNED,989053
1500,624.0,2026-02-25 17:18:45,RETURNED,679549
1501,723.0,2025-05-19 08:39:57,SHIPPED,199994
1502,905.0,2025-01-08 17:47:28,RETURNED,355021
1503,9.0,2025-10-29 01:51:50,RETURNED,554987
1504,210.0,2024-10-02 23:40:55,CANCELLED,922478
1505,552.0,2024-11-28 12:40:34,RETURNED,495490
1506,685.0,2025-11-10 18:57:17,RETURNED,922478
1507,581.0,2025-08-07 15:10:45,RETURNED,785491
1508,35.0,2026-03-20 00:55:32,DELIVERED,158840
1509,2.0,2024-11-21 09:14:15,RETURNED,414546
1510,370.0,07-05-2026 01:17:26,PLACED,679549
1511,398.0,2025-09-12 20:58:28,DELIVERED,133223
1512,202.0,2026-07-17 23:57:49,CANCELLED,968286
1513,741.0,2026-03-03 00:46:32,SHIPPED,785491
1514,134.0,2024-10-11 21:01:48,PLACED,364679
1515,629.0,2024-10-16 22:48:33,RETURNED,321686
1516,368.0,2025-03-26 08:48:49,SHIPPED,896483
1517,873.0,2026-06-22 12:16:08,DELIVERED,158840
1518,177.0,2024-12-05 03:42:22,RETURNED,364679
1519,982.0,2025-03-01 19:43:49,CANCELLED,321686
1520,663.0,2025-05-01 14:32:41,CANCELLED,785491
1521,636.0,2024-10-13 09:10:20,PLACED,825916
1522,991.0,2024-12-18 02:15:19,CANCELLED,184532
1523,540.0,2026-02-24 02:08:18,RETURNED,414546
1524,,2025-02-13 15:00:00,PLACED,186702
1525,921.0,20-07-2025 21:49:54,DELIVERED,831105
1526,637.0,2025-02-12 05:22:41,CANCELLED,186702
1527,504.0,2026-05-11 13:59:34,CANCELLED,524965
1528,683.0,2025-11-27 05:27:24,SHIPPED,692447
1529,53.0,2024-11-19 19:06:06,CANCELLED,198042
1530,674.0,2024-11-07 18:09:51,SHIPPED,968286
1531,348.0,2025-09-28 15:36:35,PLACED,495490
1532,630.0,07-09-2024 02:58:02,SHIPPED,836986
1533,,2026-04-28 16:28:50,RETURNED,199994
1534,956.0,2025-05-29 01:55:18,DELIVERED,184532
1535,993.0,2026-04-27 05:22:39,RETURNED,989053
1536,211.0,2026-06-10 03:42:30,CANCELLED,831105
1537,267.0,2024-11-11 10:08:16,PLACED,355021
1538,907.0,2025-05-04 02:13:19,SHIPPED,184532
1539,107.0,2026-04-18 08:06:03,PLACED,922478
1540,,2026-07-05 15:38:35,CANCELLED,776234
1541,505.0,2025-05-09 04:04:50,CANCELLED,989053
1542,538.0,2025-12-20 12:52:00,RETURNED,767678
1543,782.0,2025-08-13 18:47:16,SHIPPED,999908
1544,310.0,2025-02-17 04:36:44,PLACED,581294
1545,244.0,2026-05-10 18:19:58,PLACED,279708
1546,300.0,2025-12-20 19:05:05,PLACED,355021
1547,173.0,2025-11-05 13:08:59,PLACED,184532
1548,908.0,2025-11-22 12:48:41,DELIVERED,525750
1549,861.0,2026-02-01 12:27:01,CANCELLED,144618
1550,215.0,2025-02-04 00:51:30,PLACED,414546
1551,954.0,2026-04-01 02:20:47,PLACED,581294
1552,,2024-08-15 00:05:59,PLACED,767678
1553,204.0,2026-04-24 08:16:57,SHIPPED,781463
1554,778.0,2025-03-09 12:34:12,CANCELLED,785491
1555,911.0,2024-12-02 18:26:10,CANCELLED,133223
1556,758.0,2025-05-27 20:50:26,CANCELLED,199994
